QKEY,INTERVIEW_START_W110,INTERVIEW_END_W110,DEVICE_TYPE_W110,LANG_W110,FORM_W110,XCITIZEN_W110,POL1JB_W110,POL1JBSTR_W110,INSTFAV_a_W110,INSTFAV_b_W110,JBCONF_ECON_W110,JBCONF_CRIS_W110,JBCONF_IMMI_W110,JBCONF_CLSR_W110,JBCONF_CN_W110,JBCONF_CONG_W110,JBCONF_CRIM_W110,JBCONF_PUBH_W110,JBECON_W110,JBADMIN2_NRCH_W110,JBADMIN2_OPEN_W110,JBADMIN2_EFFI_W110,JBADMIN2_STND_W110,JBADMIN2_MORL_W110,DIFFPARTY_W110,PTYISSUE_ECON_W110,PTYISSUE_ABPOL_W110,PTYISSUE_IMM_W110,PTYISSUE_COV_W110,PTYISSUE_CLIM_W110,PTYISSUE_LGT_W110,PTYISSUE_GUNS_W110,PTYISSUE_HC_W110,PTYISSUE_RACE_W110,PTYISSUE_CRIME_W110,REPPTYTRAIT_EXTR_W110,REPPTYTRAIT_EXCHT_W110,REPPTYTRAIT_HON_W110,REPPTYTRAIT_TOL_W110,REPPTYTRAIT_TRADS_W110,REPPTYTRAIT_INTF_W110,DEMPTYTRAIT_EXTR_W110,DEMPTYTRAIT_EXCHT_W110,DEMPTYTRAIT_HON_W110,DEMPTYTRAIT_TOL_W110,DEMPTYTRAIT_TRADS_W110,DEMPTYTRAIT_INTF_W110,TRAITREPa_W110,TRAITREPb_W110,TRAITREPc_W110,TRAITREPe_W110,TRAITREPf_W110,TRAITDEMa_W110,TRAITDEMb_W110,TRAITDEMc_W110,TRAITDEMe_W110,TRAITDEMf_W110,SENGUN22A_W110,SENGUN22B_W110,SENGUN22C_W110,SENGUN22D_W110,ABRTLGL_W110,ECON1_W110,ECON1B_W110,PERSFNC_W110,PERSFNCB_W110,ECONCONC_INFL_W110,ECONCONC_UNEM_W110,ECONCONC_LAB_W110,ECONCONC_ENG_W110,ECONCONC_SHTG_W110,ECONCONC_REAL_W110,ECONCONC_STCK_W110,INFROLE_GOVSP_W110,INFROLE_COVID_W110,INFROLE_PROF_W110,INFROLE_UKR_W110,INFROLE_INTRT_W110,PARTY_GOOD_W110,VIEWSCHAR_W110,FAVPOL_BIDEN_W110,FAVPOL_TRUMP_W110,FAVPOL_HARRIS_W110,FAVPOL_SCHUMER_W110,FAVPOL_MCCONNELL_W110,FAVPOL_PELOSI_W110,FAVPOL_MCCARTHY_W110,FAVPOL_PENCE_W110,RGHTCNTRL_W110,MOREGUNIMPACT_W110,MASSSTRICT_W110,ELCTCOLLB_W110,CANMTCHPOL_W110,LEADERCHAR_WIN_W110,LEADERCHAR_DSA_W110,LEADERCHAR_MIL_W110,LEADERCHAR_GVEXP_W110,PRTY_CHSE_W110,REPLEAD_EVIL_W110,REPLEAD_COOP_W110,REPLEAD_DMGD_W110,DEMLEAD_EVIL_W110,DEMLEAD_COOP_W110,DEMLEAD_RPGD_W110,HRD_ABRTN_W110,ABRTN_SCOTUS_W110,PARTY_W110,PARTYLN_W110,PARTYSTR_W110,IDENTITYREP_a_W110,IDENTITYREP_b_W110,IDENTITYREP_c_W110,IDENTITYREP_f_W110,IDENTITYREP_g_W110,IDENTITYDEM_a_W110,IDENTITYDEM_b_W110,IDENTITYDEM_c_W110,IDENTITYDEM_f_W110,IDENTITYDEM_g_W110,IDENTITYLN1R_a_W110,IDENTITYLN1R_b_W110,IDENTITYLN1R_c_W110,IDENTITYLN1R_g_W110,IDENTITYLN2R_a_W110,IDENTITYLN2R_b_W110,IDENTITYLN2R_c_W110,IDENTITYLN2R_e_W110,IDENTITYLN1D_a_W110,IDENTITYLN1D_b_W110,IDENTITYLN1D_c_W110,IDENTITYLN1D_g_W110,IDENTITYLN2D_a_W110,IDENTITYLN2D_b_W110,IDENTITYLN2D_c_W110,IDENTITYLN2D_e_W110,DVOTER_W110,RVOTER_W110,E3MOD_W110,YRSJOB_W110,YRSJOBSLF_W110,LOOKLKLY_W110,JOBSEC_W110,FINDJOB_W110,ABRTN_STATE_W110,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_INC_SDT1,F_REG,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W110
244539,2022-06-30T13:09:37Z,2022-06-30T13:30:23Z,1,1,2,1,2,1,1,4,4,4,NA,NA,NA,4,4,4,2,4,4,4,4,4,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,4,1,1,1,4,NA,1,4,4,4,1,1,1,1,1,1,5,5,5,5,5,1,4,3,2,3,4,2,2,2,1,1,1,1,1,1,2,1,1,1,4,3,NA,1,4,1,NA,NA,NA,4,1,2,1,NA,1,2,1,5,1,3,5,2,NA,NA,NA,1,1,4,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,4,1,4,8,4,2,3,2,2,NA,4,1,1,1,4,1,2,2,2,2,3,1,1,1,4,1,2,5,2,2,1.89826263194408
245684,2022-06-28T19:36:20Z,2022-06-28T19:47:45Z,1,1,2,1,2,1,1,4,4,4,NA,NA,NA,4,4,4,2,1,4,4,4,4,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,4,1,1,1,4,NA,1,4,4,4,1,1,1,1,1,1,5,5,5,5,5,1,2,4,2,4,4,2,1,3,1,1,1,1,1,1,2,1,4,4,4,3,NA,1,4,1,NA,NA,NA,4,1,3,1,NA,2,2,1,5,1,5,5,5,NA,NA,NA,1,1,5,1,1,1,NA,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,1,1,3,7,4,2,1,5,2,NA,1,1,1,1,1,1,2,2,2,1,1,NA,1,1,9,1,1,3,1,3,0.8292561797209157
245863,2022-06-29T09:12:15Z,2022-06-29T09:25:52Z,1,1,1,1,2,1,1,4,4,4,4,4,4,NA,NA,NA,2,1,4,4,4,4,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,4,1,NA,4,4,4,1,1,1,2,1,1,5,5,5,5,5,1,1,2,1,3,4,3,4,3,1,2,1,1,1,1,1,1,2,2,2,2,2,NA,4,1,4,4,2,NA,NA,NA,2,2,NA,2,1,5,1,5,4,5,5,2,2,NA,NA,NA,1,1,1,NA,1,1,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,3,2,3,5,4,2,2,3,2,NA,1,1,1,1,1,5,1,2,1,5,1,NA,1,1,5,1,1,2,2,2,0.8818359935285301
247938,2022-06-30T14:06:56Z,2022-06-30T14:16:34Z,1,1,1,1,1,1,4,2,2,1,1,4,2,NA,NA,NA,3,4,2,2,1,1,1,3,4,5,3,4,3,NA,NA,NA,NA,2,NA,4,4,4,1,2,NA,2,1,1,3,5,4,5,3,5,1,1,3,3,1,1,1,2,1,2,3,1,1,3,2,3,2,3,3,1,3,3,1,2,2,2,1,NA,2,4,2,2,4,NA,NA,NA,2,1,NA,1,1,1,3,4,3,3,1,1,4,NA,NA,NA,1,4,2,NA,1,NA,NA,NA,NA,NA,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6,NA,NA,NA,NA,NA,2,1,3,5,4,2,1,5,2,NA,1,1,1,1,1,1,12,NA,3,6,2,NA,2,3,9,1,3,2,2,3,0.6748003691569651
274822,2022-06-29T10:09:01Z,2022-06-29T10:21:31Z,1,1,1,1,2,1,2,4,4,3,4,3,3,NA,NA,NA,2,1,4,4,4,4,1,1,1,1,1,1,1,NA,NA,NA,NA,3,NA,2,2,1,1,1,NA,3,2,4,1,2,1,3,2,2,5,4,5,3,4,1,1,2,1,3,4,3,2,3,1,3,1,1,2,1,2,1,3,2,2,2,2,NA,4,2,4,4,2,NA,NA,NA,1,3,NA,2,1,3,1,5,2,2,4,2,2,NA,NA,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,1,1,3,6,4,1,2,3,2,NA,1,1,1,1,1,1,1,1,1,4,3,1,1,1,9,1,2,2,2,3,0.5851033262250245
274825,2022-06-30T14:11:15Z,2022-06-30T14:19:31Z,1,1,2,1,2,2,3,2,3,3,NA,NA,NA,3,3,3,2,3,3,3,4,3,2,2,4,NA,NA,NA,NA,3,3,3,3,NA,2,3,3,3,3,NA,3,2,2,2,3,4,2,5,4,4,2,3,1,2,3,3,2,2,1,1,3,3,2,1,3,4,3,3,3,2,3,3,2,3,2,2,NA,1,2,4,NA,NA,NA,3,5,4,2,NA,1,1,2,1,2,2,1,3,NA,NA,NA,3,2,4,1,4,2,NA,2,NA,NA,NA,NA,NA,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,3,NA,4,1,2,4,1,4,8,1,1,1,6,2,NA,1,1,1,1,1,6,9,NA,3,5,2,NA,2,4,6,2,4,1,1,2,0.835541507756834
275824,2022-06-27T17:04:58Z,2022-06-27T17:15:36Z,2,1,1,1,1,2,4,2,2,1,2,3,1,NA,NA,NA,3,4,1,4,2,1,2,2,4,3,5,4,4,NA,NA,NA,NA,1,NA,3,4,3,1,3,NA,2,1,1,3,3,3,5,3,3,3,3,2,3,3,1,1,2,1,2,3,2,1,3,1,4,1,1,2,1,1,1,1,3,2,1,3,NA,2,4,3,3,4,NA,NA,NA,2,1,NA,1,2,1,2,3,2,1,1,1,5,NA,NA,NA,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,1,1,3,3,3,NA,3,NA,3,5,1,1,4,1,3,5,2,1,1,6,2,NA,1,1,1,1,1,3,9,NA,3,6,3,2,2,3,9,1,3,1,2,3,0.5299023084451281
276645,2022-06-28T23:35:21Z,2022-06-28T23:52:11Z,2,1,2,1,2,2,1,4,4,4,NA,NA,NA,2,4,4,3,4,4,4,4,4,3,2,5,NA,NA,NA,NA,4,5,4,5,NA,4,4,4,4,4,NA,1,4,3,4,4,5,5,5,5,5,4,5,5,5,5,1,1,1,1,3,4,2,4,1,1,1,1,1,1,1,1,3,2,3,2,3,NA,1,4,1,NA,NA,NA,4,5,5,2,NA,1,1,1,5,5,1,5,1,NA,NA,NA,3,5,3,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,5,4,5,1,1,3,7,2,2,3,1,1,1,1,1,3,1,1,2,12,NA,3,5,4,1,1,2,1,1,4,NA,2,1,1.1765787751136436
278114,2022-06-29T12:31:55Z,2022-06-29T13:04:40Z,2,1,1,1,2,1,1,3,4,4,4,4,4,NA,NA,NA,2,3,3,4,4,4,1,1,1,1,2,2,2,NA,NA,NA,NA,3,NA,2,1,1,3,2,NA,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,2,2,3,2,3,2,2,2,2,3,2,2,3,2,2,2,NA,4,2,4,5,5,NA,NA,NA,1,3,NA,2,2,5,1,4,3,3,1,1,4,NA,NA,NA,2,1,1,NA,1,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,NA,4,2,4,4,1,2,3,2,2,1,5,2,NA,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,6,2,1,2,2,2,0.7851242132747589
279292,2022-06-28T19:18:37Z,2022-06-28T19:34:34Z,1,1,2,1,2,1,2,3,4,3,NA,NA,NA,4,4,2,2,4,3,4,4,4,2,1,2,NA,NA,NA,NA,3,2,3,1,NA,3,2,2,3,2,NA,1,3,3,3,2,3,3,4,3,3,3,3,4,3,3,1,2,2,1,2,3,2,2,1,1,3,1,1,1,3,1,2,2,2,2,3,NA,2,3,4,NA,NA,NA,3,5,2,2,NA,1,2,1,1,1,3,2,5,NA,NA,NA,1,1,5,1,3,1,NA,2,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,NA,4,1,2,3,4,2,1,5,2,NA,1,1,1,1,1,1,2,2,2,2,1,NA,1,1,9,1,2,2,2,3,0.9581339257952999
279742,2022-07-02T12:20:01Z,2022-07-02T12:31:37Z,2,1,1,1,1,2,4,2,2,2,2,2,2,NA,NA,NA,3,4,2,3,2,2,1,3,4,5,3,3,4,NA,NA,NA,NA,1,NA,4,4,3,4,3,NA,2,2,2,3,5,3,5,3,5,2,3,2,3,2,2,2,2,1,2,3,2,3,2,1,2,2,99,1,2,3,3,1,2,99,3,3,NA,2,4,2,3,4,NA,NA,NA,2,3,NA,1,2,1,3,5,99,3,1,1,5,NA,NA,NA,1,4,2,NA,2,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,2,5,3,4,4,1,3,5,2,2,1,6,2,NA,1,1,1,1,1,1,1,2,1,4,2,NA,2,4,9,1,4,2,1,2,0.8878052596885215
279766,2022-06-28T19:06:21Z,2022-06-28T19:24:49Z,2,1,2,1,2,1,2,4,4,4,NA,NA,NA,4,4,4,2,2,3,4,4,3,1,1,1,NA,NA,NA,NA,2,1,1,1,NA,4,2,1,1,4,NA,1,4,4,3,2,3,3,3,3,2,3,3,5,3,3,2,2,4,2,3,3,3,2,1,1,1,1,1,3,2,1,2,1,3,2,2,NA,2,4,3,NA,NA,NA,4,3,2,2,NA,1,2,1,2,1,4,5,3,NA,NA,NA,1,1,5,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,NA,3,1,2,3,4,2,1,5,2,NA,1,1,1,1,1,1,2,2,2,2,3,1,1,1,99,1,2,2,2,99,0.657162604576213
280034,2022-06-30T14:13:00Z,2022-06-30T14:28:45Z,2,1,2,1,2,1,4,3,4,2,NA,NA,NA,4,4,2,2,4,3,4,1,2,1,5,4,NA,NA,NA,NA,3,3,5,1,NA,1,4,3,4,3,NA,3,3,2,2,1,4,1,5,3,4,2,5,2,3,3,1,1,3,1,2,4,2,3,2,1,3,3,1,1,1,2,4,2,1,2,1,NA,1,3,4,NA,NA,NA,3,4,4,2,NA,3,1,2,1,1,4,2,1,NA,NA,NA,1,2,4,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,3,3,2,NA,1,3,NA,2,2,4,4,1,1,2,2,1,1,5,2,NA,1,2,2,1,1,2,2,2,2,3,3,2,2,3,8,1,3,1,1,2,0.26131198883105317
281929,2022-06-29T08:03:18Z,2022-06-29T08:27:25Z,2,1,2,1,2,1,4,4,4,3,NA,NA,NA,3,3,3,2,3,3,4,4,2,3,5,4,NA,NA,NA,NA,5,5,5,5,NA,1,4,4,4,1,NA,2,2,2,2,2,3,3,5,3,3,3,3,2,3,3,1,4,3,1,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,3,4,NA,NA,NA,3,4,4,2,NA,3,2,2,1,3,5,1,3,NA,NA,NA,4,3,1,1,4,2,NA,1,NA,NA,NA,NA,NA,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,4,NA,2,1,4,2,1,3,5,3,2,1,5,2,NA,1,2,2,1,1,6,1,2,1,1,2,NA,2,4,4,1,4,1,2,2,0.2505736667301519
281944,2022-07-03T11:03:15Z,2022-07-03T11:34:56Z,2,1,1,1,2,1,4,4,4,4,4,4,4,NA,NA,NA,2,1,4,4,4,4,3,5,5,5,5,5,5,NA,NA,NA,NA,3,NA,4,2,3,3,1,NA,4,3,4,1,2,2,2,2,2,4,5,5,4,5,1,4,3,2,99,4,2,3,2,1,1,2,1,1,1,1,1,2,3,3,3,3,NA,4,1,4,4,4,NA,NA,NA,1,2,NA,2,1,5,1,3,3,1,1,5,1,NA,NA,NA,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,4,1,1,2,4,2,1,6,2,NA,1,1,1,1,1,1,5,NA,4,3,3,1,1,2,9,1,3,2,2,3,0.7412440880039572
281969,2022-06-28T18:36:22Z,2022-06-28T18:52:35Z,1,1,1,1,1,2,4,3,2,2,2,3,2,NA,NA,NA,1,4,2,3,2,1,2,5,4,5,3,3,3,NA,NA,NA,NA,1,NA,4,4,4,1,3,NA,2,2,2,3,5,5,5,5,5,3,3,3,3,3,2,2,2,1,2,3,3,3,2,1,3,2,1,2,2,2,2,2,1,1,2,2,NA,2,4,2,2,4,NA,NA,NA,2,3,NA,1,2,1,5,3,2,1,1,1,4,NA,NA,NA,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,2,2,3,1,4,NA,1,3,NA,3,1,2,4,1,2,4,4,1,3,2,2,NA,1,1,1,1,1,1,12,NA,3,5,3,2,2,3,5,1,3,2,2,2,0.8551020451755256
283898,2022-06-28T19:10:05Z,2022-06-28T19:27:16Z,2,1,1,1,2,2,2,3,3,3,2,3,3,NA,NA,NA,2,4,2,3,3,2,1,2,4,3,3,4,4,NA,NA,NA,NA,1,NA,4,4,3,3,3,NA,2,2,2,3,3,4,99,3,3,3,3,3,3,3,2,2,2,1,2,4,2,3,1,1,3,3,1,2,1,1,1,2,2,2,1,3,NA,3,4,2,3,3,NA,NA,NA,2,3,NA,1,1,1,2,4,3,1,1,1,5,NA,NA,NA,1,4,1,NA,2,1,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,5,2,5,4,1,4,9,3,1,2,3,1,97,1,5,3,1,1,1,2,1,2,4,1,NA,1,1,9,1,2,1,2,3,0.38929514791722436
285556,2022-07-01T08:41:16Z,2022-07-01T09:13:14Z,1,1,1,1,2,1,1,4,4,4,4,4,4,NA,NA,NA,2,1,3,4,4,4,1,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,1,1,1,4,1,NA,4,4,4,1,1,1,1,1,1,5,5,5,5,5,1,3,3,2,2,4,2,2,2,1,3,1,1,1,1,1,1,3,1,3,2,1,NA,4,1,4,4,2,NA,NA,NA,1,2,NA,2,1,4,2,5,5,5,4,4,2,NA,NA,NA,1,1,1,NA,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,NA,4,1,2,3,4,1,1,5,2,NA,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,6,1,1,NA,2,2,0.19510473523945993
285723,2022-07-01T17:21:01Z,2022-07-01T18:34:24Z,3,1,2,1,2,1,2,3,3,3,NA,NA,NA,3,3,3,2,2,3,3,4,3,2,2,1,NA,NA,NA,NA,2,2,2,2,NA,2,2,2,1,1,NA,3,3,2,2,3,2,3,2,3,3,4,3,3,3,3,2,2,2,1,3,4,2,3,2,1,2,2,1,1,1,1,1,2,1,1,1,NA,1,3,2,NA,NA,NA,4,2,2,1,NA,1,1,1,4,1,3,3,4,NA,NA,NA,1,1,4,1,2,1,NA,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,3,1,2,3,4,2,2,3,2,NA,1,1,1,1,1,5,1,2,1,2,1,NA,1,1,2,1,2,NA,2,1,0.5830327752332296
286082,2022-06-29T15:42:36Z,2022-07-02T08:23:50Z,2,1,1,1,2,1,4,4,4,4,4,4,4,NA,NA,NA,2,2,4,4,4,4,2,5,5,5,5,5,5,NA,NA,NA,NA,1,NA,4,4,4,1,2,NA,3,2,3,3,2,3,5,4,4,4,3,1,3,3,3,5,4,1,1,4,2,3,3,1,3,2,1,1,4,4,2,1,1,2,2,3,NA,3,3,5,5,5,NA,NA,NA,1,3,NA,1,2,1,1,3,2,1,2,3,4,NA,NA,NA,2,4,4,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,5,2,2,1,3,5,2,2,3,1,2,NA,1,1,1,1,1,3,11,NA,4,5,4,99,9,9,3,1,4,1,2,2,0.4288861294542302
286168,2022-06-28T17:49:15Z,2022-06-28T18:06:11Z,2,1,1,1,2,1,2,3,4,4,4,4,4,NA,NA,NA,2,1,4,4,4,4,1,2,1,1,2,2,2,NA,NA,NA,NA,2,NA,2,2,1,3,1,NA,4,3,4,2,3,2,3,2,3,4,4,5,3,3,1,3,3,2,3,4,2,3,3,1,3,2,1,2,1,2,2,2,2,2,3,2,NA,4,2,4,4,3,NA,NA,NA,1,2,NA,2,2,4,1,4,3,3,4,2,3,NA,NA,NA,2,2,1,NA,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,1,1,3,7,4,1,3,2,2,NA,1,1,1,1,1,3,1,1,1,6,1,NA,1,1,1,1,2,2,2,2,0.7639112775375261
286663,2022-06-28T20:17:57Z,2022-06-28T20:27:50Z,2,1,1,1,1,2,3,2,3,3,3,3,3,NA,NA,NA,3,3,2,3,3,2,1,3,3,3,3,3,3,NA,NA,NA,NA,2,NA,3,3,3,1,3,NA,2,2,2,3,3,4,4,3,4,3,2,2,3,3,2,1,2,1,2,2,1,2,1,2,3,1,2,3,1,2,3,2,1,1,1,3,NA,2,3,2,5,3,NA,NA,NA,2,2,NA,1,1,1,3,3,3,5,1,1,5,NA,NA,NA,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,3,1,4,NA,1,4,NA,2,1,4,3,1,2,3,3,2,3,2,1,1,1,1,3,1,1,6,12,NA,3,4,3,2,2,3,6,1,3,1,2,2,0.24969455386336656
287086,2022-07-02T00:19:28Z,2022-07-02T00:29:40Z,2,1,2,1,1,1,4,2,2,1,NA,NA,NA,2,2,1,3,3,1,2,1,1,2,3,4,NA,NA,NA,NA,4,4,3,2,NA,1,4,4,4,1,NA,4,2,1,1,3,5,3,5,5,5,2,3,1,2,2,1,2,3,1,1,3,1,1,3,1,4,2,1,2,3,3,3,1,1,2,1,NA,1,2,4,NA,NA,NA,2,4,2,2,NA,1,1,1,1,4,3,3,1,NA,NA,NA,2,1,4,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,1,4,NA,1,4,NA,5,1,1,1,2,2,3,3,2,1,5,2,NA,1,1,1,1,1,1,1,2,1,5,3,2,2,3,5,1,3,1,2,2,0.4652408060457858
287191,2022-06-30T13:21:31Z,2022-06-30T13:32:33Z,1,1,1,1,2,1,1,3,4,3,4,3,4,NA,NA,NA,2,2,3,3,3,3,2,1,1,1,2,2,1,NA,NA,NA,NA,3,NA,2,1,1,3,1,NA,4,2,3,1,2,1,3,2,2,4,4,2,4,4,2,2,2,2,3,3,2,2,3,1,2,2,1,2,1,2,1,1,1,1,1,3,NA,3,2,3,3,2,NA,NA,NA,1,3,NA,2,1,5,1,5,3,5,2,1,2,NA,NA,NA,2,2,1,NA,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,NA,3,2,4,4,1,4,9,3,2,2,3,2,NA,1,1,1,1,1,1,2,2,2,5,1,NA,1,2,9,1,3,2,1,2,1.059780748101476
287366,2022-06-29T12:52:11Z,2022-06-30T19:23:34Z,1,1,2,1,2,1,2,4,4,4,NA,NA,NA,4,4,4,2,1,4,4,4,4,2,5,1,NA,NA,NA,NA,5,5,5,1,NA,3,2,2,2,3,NA,1,4,4,4,1,2,2,3,3,3,5,3,5,3,4,2,2,4,2,3,4,2,2,2,1,2,1,1,1,1,1,1,2,3,1,1,NA,1,4,2,NA,NA,NA,4,3,3,1,NA,3,99,2,5,1,4,3,4,NA,NA,NA,1,2,3,2,2,1,NA,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,1,2,3,7,4,2,2,3,2,NA,1,1,1,1,1,1,1,1,1,3,1,NA,1,1,7,1,2,3,2,2,0.5999024120358992
289200,2022-06-28T19:36:37Z,2022-06-28T19:47:05Z,2,1,1,1,1,2,3,2,2,2,2,2,2,NA,NA,NA,3,4,2,2,2,1,1,3,4,3,3,4,3,NA,NA,NA,NA,1,NA,3,4,4,1,2,NA,2,1,2,3,3,3,4,3,3,3,3,2,3,3,2,2,4,1,1,3,1,3,1,2,3,2,3,2,1,2,3,1,2,2,2,3,NA,2,4,2,3,3,NA,NA,NA,2,1,NA,1,2,1,4,4,3,1,1,1,3,NA,NA,NA,2,4,2,NA,2,NA,NA,NA,NA,NA,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,1,1,3,6,2,2,3,2,2,NA,1,3,5,1,1,1,9,NA,3,6,2,NA,2,3,9,1,3,2,2,3,0.5873861931615766
289390,2022-06-29T11:44:33Z,2022-06-29T12:04:46Z,1,1,1,1,2,1,2,1,4,4,4,4,4,NA,NA,NA,2,1,4,4,4,4,1,2,1,1,1,2,1,NA,NA,NA,NA,4,NA,2,1,1,4,1,NA,4,1,4,1,2,1,2,1,2,5,5,5,5,1,3,5,4,1,3,4,1,4,3,1,1,1,1,1,1,4,1,1,4,4,4,2,NA,4,1,4,4,2,NA,NA,NA,2,1,NA,1,1,5,1,5,5,5,5,5,4,NA,NA,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,4,1,5,5,4,1,1,2,2,1,2,4,2,NA,4,1,1,1,4,6,5,NA,4,4,2,NA,2,3,1,1,3,1,2,1,0.9033185045913147
